unitid,OPEID,institution_name,addr1_txt,city_txt,state_cd,zip_text,ClassificationCode,classification_name,EFMaleCount,EFFemaleCount,EFTotalCount,sector_cd,sector_name,SPORTSCODE,PARTIC_MEN,PARTIC_WOMEN,SUM_PARTIC_MEN,SUM_PARTIC_WOMEN,OPEXPPERPART_MEN,OPEXPPERTEAM_MEN,OPEXPPERPART_WOMEN,OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_MENWOMEN,SUM_OPEXPPERPART_MEN,SUM_OPEXPPERTEAM_MEN,SUM_OPEXPPERPART_WOMEN,SUM_OPEXPPERTEAM_WOMEN,TOTAL_OPEXP_INCLCOED,MEN_TOTAL_HEADCOACH,WOMEN_TOTAL_HDCOACH,SUM_FTHDCOACH_MALE,SUM_PTHDCOACH_MALE,SUM_FTUNIVEMP_MALE,SUM_PTUNIVEMP_MALE,SUM_FTHDCOACH_FEM,SUM_PTHDCOACH_FEM,SUM_FTUNIVEMP_FEM,SUM_PTUNIVEMP_FEM,SUM_TOTAL_HDCOACH,MEN_TOTAL_ASSTCOACH,WOMEN_TOTAL_ASTCOACH,SUM_FTASCOACH_MALE,SUM_PTASCOACH_MALE,SUM_FTACUNIVEMP_MALE,SUM_PTACUNIVEMP_MALE,SUM_FTASCOACH_FEM,SUM_PTASCOACH_FEM,SUM_FTACUNIVEMP_FEM,SUM_PTACUNIVEMP_FEM,SUM_TOTAL_ASSTCOACH,REV_MEN,REV_WOMEN,TOTAL_REV_MENWOMEN,REVENUE_MENALL,REVENUE_WOMENALL,TOTAL_REVENUE_ALL,EXP_MEN,EXP_WOMEN,TOTAL_EXP_MENWOMEN,EXPENSE_MENALL,EXPENSE_WOMENALL,TOTAL_EXPENSE_ALL,Sports
181394,255400,University of Nebraska at Omaha,6001 Dodge St,Omaha,NE,681820225,3,NCAA Division I without football,4298,5650,9948,1,"Public, 4-year or above",18,23,41,23,41,2207,50766,1970,80786,131552,2207,50766,1970,80786,131552,1,1,0,2,2,0,0,0,0,0,2,3,3,0,4,4,0,0,2,2,0,6,3163,505525,508688,3163,505525,508688,222803,595632,818435,222803,595632,818435,Swimming and Diving (combined)
181394,255400,University of Nebraska at Omaha,6001 Dodge St,Omaha,NE,681820225,3,NCAA Division I without football,4298,5650,9948,1,"Public, 4-year or above",22,11,11,11,11,5035,55389,5133,56468,111857,5035,55389,5133,56468,111857,1,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18482,130746,149228,18482,130746,149228,320663,261037,581700,320663,261037,581700,Tennis
181394,255400,University of Nebraska at Omaha,6001 Dodge St,Omaha,NE,681820225,3,NCAA Division I without football,4298,5650,9948,1,"Public, 4-year or above",26,,15,0,15,0,0,8343,125138,125138,0,0,8343,125138,125138,,1,1,0,1,0,0,0,0,0,1,,2,0,0,0,0,2,0,2,0,2,,875160,875160,0,875160,875160,,1009768,1009768,0,1009768,1009768,Volleyball
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",1,41,,41,0,4189,171749,0,0,171749,4189,171749,0,0,171749,1,,1,0,1,0,0,0,0,0,1,3,,1,2,1,2,0,0,0,0,3,698384,,698384,698384,0,698384,698384,,698384,698384,0,698384,Baseball
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",2,15,17,15,17,11113,166698,9074,154253,320951,11113,166698,9074,154253,320951,1,1,1,0,1,0,1,0,1,0,2,3,4,2,3,2,3,2,0,2,0,7,1701787,1234626,2936413,1701787,1234626,2936413,1701787,1234626,2936413,1701787,1234626,2936413,Basketball
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",3,63,47,63,47,1889,119037,1834,86199,205236,1889,119037,1834,86199,205236,1,1,0,0,0,0,0,2,2,0,2,5,5,0,6,2,4,0,4,0,4,10,880839,637849,1518688,880839,637849,1518688,880839,637849,1518688,880839,637849,1518688,Track and Field and Cross Country (combined)
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",5,,9,0,9,0,0,2259,20328,20328,0,0,2259,20328,20328,,1,0,1,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,,170862,170862,0,170862,170862,,170862,170862,0,170862,170862,Fencing
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",8,9,8,9,8,7593,68339,8714,69708,138047,7593,68339,8714,69708,138047,1,1,0,2,2,0,0,0,0,0,2,2,2,0,4,0,4,0,0,0,0,4,290239,365162,655401,290239,365162,655401,290239,365162,655401,290239,365162,655401,Golf
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",15,33,29,33,29,2141,70662,2940,85257,155919,2141,70662,2940,85257,155919,1,1,2,0,2,0,0,0,0,0,2,3,2,1,2,1,2,1,1,1,1,5,922808,1019381,1942189,922808,1019381,1942189,922808,1019381,1942189,922808,1019381,1942189,Soccer
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",16,,23,0,23,0,0,5805,133515,133515,0,0,5805,133515,133515,,1,1,0,1,0,0,0,0,0,1,,3,0,2,0,2,1,0,1,0,3,,633925,633925,0,633925,633925,,633925,633925,0,633925,633925,Softball
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",22,15,9,15,9,2643,39640,5009,45079,84719,2643,39640,5009,45079,84719,1,1,0,2,2,0,0,0,0,0,2,2,2,0,2,2,0,0,2,0,2,4,279108,446556,725664,279108,446556,725664,279108,446556,725664,279108,446556,725664,Tennis
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",26,13,19,13,19,5722,74385,3734,70949,145334,5722,74385,3734,70949,145334,1,1,2,0,2,0,0,0,0,0,2,2,2,0,1,0,1,0,3,0,3,4,332247,549922,882169,332247,549922,882169,332247,549922,882169,332247,549922,882169,Volleyball
184603,260700,Fairleigh Dickinson University-Metropolitan Campus,1000 River Rd,Teaneck,NJ,76661938,3,NCAA Division I without football,818,1059,1877,2,"Private nonprofit, 4-year or above",33,,11,0,11,0,0,8591,94505,94505,0,0,8591,94505,94505,,1,0,1,0,1,0,0,0,0,1,,1,0,1,0,1,0,0,0,0,1,,396598,396598,0,396598,396598,,396598,396598,0,396598,396598,Bowling
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",1,37,,37,0,9008,333290,0,0,333290,9008,333290,0,0,333290,1,,1,0,1,0,0,0,0,0,1,3,,0,3,1,2,0,0,0,0,3,1156139,,1156139,1156139,0,1156139,1156139,,1156139,1156139,0,1156139,Baseball
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",2,14,17,14,17,14698,205769,11525,195923,401692,14698,205769,11525,195923,401692,1,1,2,0,2,0,0,0,0,0,2,3,3,3,1,4,0,1,1,2,0,6,1947082,1722984,3670066,1947082,1722984,3670066,1941371,1714620,3655991,1941371,1714620,3655991,Basketball
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",3,59,37,59,37,1269,74899,1641,60715,135614,1269,74899,1641,60715,135614,1,1,0,2,2,0,0,0,0,0,2,3,3,0,6,0,6,0,0,0,0,6,304086,295004,599090,304086,295004,599090,260760,267516,528276,260760,267516,528276,Track and Field and Cross Country (combined)
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",5,17,10,17,10,2717,46190,3838,38381,84571,2717,46190,3838,38381,84571,1,1,0,2,0,2,0,0,0,0,2,3,3,0,6,0,6,0,0,0,0,6,342358,354489,696847,342358,354489,696847,318178,354239,672417,318178,354239,672417,Fencing
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",11,45,,45,0,2404,108192,0,0,108192,2404,108192,0,0,108192,1,,1,0,1,0,0,0,0,0,1,3,,1,2,1,2,0,0,0,0,3,895859,,895859,895859,0,895859,877636,,877636,877636,0,877636,Lacrosse
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",15,32,28,32,28,3437,109969,3877,108564,218533,3437,109969,3877,108564,218533,1,1,1,0,1,0,1,0,1,0,2,3,3,0,5,1,4,0,1,1,0,6,935456,932998,1868454,935456,932998,1868454,928672,924221,1852893,928672,924221,1852893,Soccer
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",18,27,,27,0,3575,96521,0,0,96521,3575,96521,0,0,96521,1,,1,0,1,0,0,0,0,0,1,2,,0,1,1,0,0,1,0,1,2,477570,,477570,477570,0,477570,466364,,466364,466364,0,466364,Swimming and Diving (combined)
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",22,12,7,12,7,4032,48382,5138,35966,84348,4032,48382,5138,35966,84348,1,1,1,0,1,0,1,0,1,0,2,1,1,0,2,0,2,0,0,0,0,2,372418,425831,798249,372418,425831,798249,372418,425831,798249,372418,425831,798249,Tennis
185828,262100,New Jersey Institute of Technology,University Heights,Newark,NJ,7102,3,NCAA Division I without football,5430,1857,7287,1,"Public, 4-year or above",26,18,18,18,18,5534,99608,3481,62653,162261,5534,99608,3481,62653,162261,1,1,2,0,2,0,0,0,0,0,2,3,1,0,4,1,3,0,0,0,0,4,516792,697469,1214261,516792,697469,1214261,515762,697216,1212978,515762,697216,1212978,Volleyball
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",1,27,,27,0,4402,118865,0,0,118865,4402,118865,0,0,118865,1,,1,0,1,0,0,0,0,0,1,2,,0,2,0,2,0,0,0,0,2,801604,,801604,801604,0,801604,801604,,801604,801604,0,801604,Baseball
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",2,15,15,15,15,14643,219639,7253,108792,328431,14643,219639,7253,108792,328431,1,1,1,0,1,0,1,0,1,0,2,3,3,4,0,4,0,2,0,2,0,6,2314113,1584720,3898833,2314113,1584720,3898833,2314113,1584720,3898833,2314113,1584720,3898833,Basketball
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",3,164,120,164,120,573,93949,783,93949,187898,573,93949,783,93949,187898,1,1,0,2,2,0,0,0,0,0,2,4,4,0,8,2,6,0,0,0,0,8,664922,754757,1419679,664922,754757,1419679,664922,754757,1419679,664922,754757,1419679,Track and Field and Cross Country (combined)
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",6,,23,0,23,0,0,2351,54063,54063,0,0,2351,54063,54063,,1,0,0,0,0,0,1,0,1,1,,2,0,1,0,1,0,1,0,1,2,,429103,429103,0,429103,429103,,429103,429103,0,429103,429103,Field Hockey
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",8,9,,9,0,4275,38475,0,0,38475,4275,38475,0,0,38475,1,,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,150125,,150125,150125,0,150125,150125,,150125,150125,0,150125,Golf
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",15,26,27,26,27,1827,47512,1570,42380,89892,1827,47512,1570,42380,89892,1,1,2,0,2,0,0,0,0,0,2,2,1,0,3,0,3,0,0,0,0,3,745403,645191,1390594,745403,645191,1390594,745403,645191,1390594,745403,645191,1390594,Soccer
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",16,,24,0,24,0,0,3205,76917,76917,0,0,3205,76917,76917,,1,0,0,0,0,1,0,1,0,1,,1,0,0,0,0,0,1,0,1,1,,586099,586099,0,586099,586099,,586099,586099,0,586099,586099,Softball
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",18,24,17,24,17,4168,100040,2522,42874,142914,4168,100040,2522,42874,142914,1,1,0,2,2,0,0,0,0,0,2,3,3,0,2,0,2,1,3,2,2,6,559936,482030,1041966,559936,482030,1041966,559936,482030,1041966,559936,482030,1041966,Swimming and Diving (combined)
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",22,9,6,9,6,2303,20728,1702,10209,30937,2303,20728,1702,10209,30937,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,88510,163641,252151,88510,163641,252151,88510,163641,252151,88510,163641,252151,Tennis
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",26,,19,0,19,0,0,3272,62159,62159,0,0,3272,62159,62159,,1,1,0,1,0,0,0,0,0,1,,1,0,0,0,0,0,1,0,1,1,,441688,441688,0,441688,441688,,441688,441688,0,441688,441688,Volleyball
186283,262800,Rider University,2083 Lawrence Road,Lawrenceville,NJ,86483099,3,NCAA Division I without football,1248,1748,2996,2,"Private nonprofit, 4-year or above",28,36,,36,0,2691,96868,0,0,96868,2691,96868,0,0,96868,1,,1,0,1,0,0,0,0,0,1,2,,1,1,1,1,0,0,0,0,2,1058733,,1058733,1058733,0,1058733,1058733,,1058733,1058733,0,1058733,Wrestling
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",1,30,,30,0,3526,105785,0,0,105785,3526,105785,0,0,105785,1,,1,0,1,0,0,0,0,0,1,2,,0,2,0,2,0,0,0,0,2,346601,,346601,346601,0,346601,346601,,346601,346601,0,346601,Baseball
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",2,15,15,15,15,29772,446580,12070,181045,627625,29772,446580,12070,181045,627625,1,1,2,0,2,0,0,0,0,0,2,7,3,4,4,4,4,1,1,1,1,10,2348447,1314770,3663217,2348447,1314770,3663217,2348447,1314770,3663217,2348447,1314770,3663217,Basketball
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",3,68,56,68,56,617,41947,765,42823,84770,617,41947,765,42823,84770,1,1,0,2,2,0,0,0,0,0,2,2,2,0,4,0,4,0,0,0,0,4,261298,253487,514785,261298,253487,514785,261298,253487,514785,261298,253487,514785,Track and Field and Cross Country (combined)
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",8,8,,8,0,3377,27017,0,0,27017,3377,27017,0,0,27017,1,,0,1,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,102991,,102991,102991,0,102991,102991,,102991,102991,0,102991,Golf
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",15,29,18,29,18,1978,57359,2013,36237,93596,1978,57359,2013,36237,93596,1,1,0,1,0,1,0,1,0,1,2,2,2,0,4,0,4,0,0,0,0,4,325512,326514,652026,325512,326514,652026,325512,326514,652026,325512,326514,652026,Soccer
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",16,,22,0,22,0,0,4465,98221,98221,0,0,4465,98221,98221,,1,1,0,1,0,0,0,0,0,1,,2,0,0,0,0,0,2,0,2,2,,346530,346530,0,346530,346530,,346530,346530,0,346530,346530,Softball
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",19,15,11,15,11,674,10117,924,10163,20280,674,10117,924,10163,20280,1,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,131274,108876,240150,131274,108876,240150,131274,108876,240150,131274,108876,240150,Swimming
186432,263800,Saint Peter's University,2641 Kennedy Blvd,Jersey City,NJ,73065997,3,NCAA Division I without football,728,1183,1911,2,"Private nonprofit, 4-year or above",26,,15,0,15,0,0,2474,37114,37114,0,0,2474,37114,37114,,1,0,1,0,1,0,0,0,0,1,,2,0,0,0,0,0,2,0,2,2,,142140,142140,0,142140,142140,,142140,142140,0,142140,142140,Volleyball
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",1,42,,42,0,11528,484180,0,0,484180,11528,484180,0,0,484180,1,,1,0,1,0,0,0,0,0,1,4,,2,2,2,2,0,0,0,0,4,1541114,,1541114,1541114,0,1541114,1541114,,1541114,1541114,0,1541114,Baseball
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",2,15,15,15,15,111311,1669666,56052,840786,2510452,111311,1669666,56052,840786,2510452,1,1,2,0,2,0,0,0,0,0,2,3,3,4,0,4,0,2,0,2,0,6,9295729,3582523,12878252,9295729,3582523,12878252,9295729,3582523,12878252,9295729,3582523,12878252,Basketball
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",8,12,6,12,6,12400,148804,15227,91364,240168,12400,148804,15227,91364,240168,1,1,1,0,1,0,1,0,1,0,2,3,0,0,3,0,3,0,0,0,0,3,545234,520306,1065540,545234,520306,1065540,545234,520306,1065540,545234,520306,1065540,Golf
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",15,31,26,31,26,6581,204006,5939,154422,358428,6581,204006,5939,154422,358428,1,1,1,0,1,0,1,0,1,0,2,3,2,3,1,3,1,1,0,1,0,5,1306639,1455959,2762598,1306639,1455959,2762598,1306639,1455959,2762598,1306639,1455959,2762598,Soccer
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",16,,28,0,28,0,0,9063,253759,253759,0,0,9063,253759,253759,,1,0,0,0,0,1,0,1,0,1,,3,0,1,0,1,2,0,2,0,3,,1273206,1273206,0,1273206,1273206,,1273206,1273206,0,1273206,1273206,Softball
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",18,27,24,27,24,3490,94218,3794,91059,185277,3490,94218,3794,91059,185277,1,1,0,2,2,0,0,0,0,0,2,5,5,0,10,2,8,0,0,0,0,10,680967,744007,1424974,680967,744007,1424974,680967,744007,1424974,680967,744007,1424974,Swimming and Diving (combined)
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",22,,9,0,9,0,0,6284,56554,56554,0,0,6284,56554,56554,,1,1,0,1,0,0,0,0,0,1,,2,0,2,0,2,0,0,0,0,2,,619466,619466,0,619466,619466,,619466,619466,0,619466,619466,Tennis
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",25,13,17,13,17,3921,50973,2974,50563,101536,3921,50973,2974,50563,101536,1,1,0,2,2,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,2,335840,378647,714487,335840,378647,714487,335840,378647,714487,335840,378647,714487,Cross Country
186584,263200,Seton Hall University,400 S Orange Ave,South Orange,NJ,70792697,3,NCAA Division I without football,2632,3163,5795,2,"Private nonprofit, 4-year or above",26,,19,0,19,0,0,10022,190412,190412,0,0,10022,190412,190412,,1,0,0,0,0,1,0,1,0,1,,2,1,0,1,0,1,0,1,0,2,,1125017,1125017,0,1125017,1125017,,1125017,1125017,0,1125017,1125017,Volleyball
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",1,39,,39,0,6476,252560,0,0,252560,6476,252560,0,0,252560,1,,1,0,1,0,0,0,0,0,1,2,,1,1,1,1,0,0,0,0,2,766920,,766920,766920,0,766920,766920,,766920,766920,0,766920,Baseball
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",2,14,12,14,12,20814,291391,17186,206233,497624,20814,291391,17186,206233,497624,1,1,1,0,1,0,1,0,1,0,2,3,3,2,1,2,1,3,0,3,0,6,1590753,1320756,2911509,1590753,1320756,2911509,1590756,1320755,2911511,1590756,1320755,2911511,Basketball
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",3,51,66,51,66,1387,70721,959,63262,133983,1387,70721,959,63262,133983,1,1,0,2,2,0,0,0,0,0,2,2,2,0,2,0,2,0,2,0,2,4,193191,231404,424595,193191,231404,424595,193190,231405,424595,193190,231405,424595,Track and Field and Cross Country (combined)
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",8,8,,8,0,7266,58128,0,0,58128,7266,58128,0,0,58128,1,,0,1,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,142305,,142305,142305,0,142305,142305,,142305,142305,0,142305,Golf
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",10,32,,32,0,9504,304112,0,0,304112,9504,304112,0,0,304112,1,,1,0,1,0,0,0,0,0,1,2,,2,0,2,0,0,0,0,0,2,1436757,,1436757,1436757,0,1436757,1436757,,1436757,1436757,0,1436757,Ice Hockey
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",11,56,26,56,26,2984,167091,3539,92023,259114,2984,167091,3539,92023,259114,1,1,2,0,2,0,0,0,0,0,2,2,2,1,1,1,1,2,0,2,0,4,671477,483733,1155210,671477,483733,1155210,671476,483733,1155209,671476,483733,1155209,Lacrosse
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",13,,29,0,29,0,0,3128,90718,90718,0,0,3128,90718,90718,,1,0,0,0,0,1,0,1,0,1,,3,0,1,0,1,0,2,0,2,3,,282833,282833,0,282833,282833,,282833,282833,0,282833,282833,Rowing
189705,268100,Canisius College,2001 Main Street,Buffalo,NY,142081098,3,NCAA Division I without football,865,904,1769,2,"Private nonprofit, 4-year or above",15,29,27,29,27,2475,71774,2897,78223,149997,2475,71774,2897,78223,149997,1,1,2,0,2,0,0,0,0,0,2,1,1,0,2,0,2,0,0,0,0,2,460332,523774,984106,460332,523774,984106,460331,523774,984105,460331,523774,984105,Soccer
